"","PFC","Subcortical","DAT1.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"1","Dorsal_ACC","Accum",-0.5,-0.015,0,0.213538950728503,0.034857722690604,0.143823505347295,0.283254396109711,-0.0325179867905417,0.459595888247548
"2","InferiorFrontalGyrus","Accum",-0.5,-0.015,0,0.143250929270051,0.0348577226906045,0.0735354838888421,0.21296637465126,-0.102806008248994,0.389307866789096
"3","Lateral_OFC","Accum",-0.5,-0.015,0,0.163950533564835,0.0348577226906045,0.0942350881836264,0.233665978946045,-0.0821064039542095,0.41000747108388
"4","Medial_OFC","Accum",-0.5,-0.015,0,0.212309169853054,0.0348577226906045,0.142593724471845,0.282024615234263,-0.0337477676659914,0.458366107372099
"5","MiddleFrontalGyrus","Accum",-0.5,-0.015,0,0.115038066441187,0.0348577226906045,0.0453226210599781,0.184753511822396,-0.131018871077858,0.361095003960232
"6","SuperiorFrontalGyrus","Accum",-0.5,-0.015,0,0.160125687318859,0.0348577226906045,0.0904102419376494,0.229841132700068,-0.0859312502001864,0.406182624837904
"7","Ventral_ACC","Accum",-0.5,-0.015,0,0.296503144146495,0.0348577226906045,0.226787698765286,0.366218589527704,0.0504462066274503,0.54256008166554
"8","Dorsal_ACC","Caudate",-0.5,-0.015,0,0.222513892184285,0.0348577226906046,0.152798446803076,0.292229337565495,-0.0235430453347596,0.46857082970333
"9","InferiorFrontalGyrus","Caudate",-0.5,-0.015,0,0.141490051518209,0.0348577226906047,0.0717746061369995,0.211205496899418,-0.104566886000836,0.387546989037254
"10","Lateral_OFC","Caudate",-0.5,-0.015,0,0.169971162052797,0.0348577226906047,0.100255716671587,0.239686607434006,-0.0760857754662484,0.416028099571842
"11","Medial_OFC","Caudate",-0.5,-0.015,0,0.151216067937357,0.0348577226906047,0.0815006225561476,0.220931513318566,-0.0948408695816881,0.397273005456402
"12","MiddleFrontalGyrus","Caudate",-0.5,-0.015,0,0.147157661470515,0.0348577226906047,0.0774422160893053,0.216873106851724,-0.0988992760485304,0.39321459898956
"13","SuperiorFrontalGyrus","Caudate",-0.5,-0.015,0,0.177740669299748,0.0348577226906047,0.108025223918538,0.247456114680957,-0.0683162682192974,0.423797606818793
"14","Ventral_ACC","Caudate",-0.5,-0.015,0,0.248291897373689,0.0348577226906047,0.17857645199248,0.318007342754898,0.002234959854644,0.494348834892734
"15","Dorsal_ACC","Putamen",-0.5,-0.015,0,0.411918511715182,0.0348577226906046,0.342203066333972,0.481633957096391,0.165861574196137,0.657975449234227
"16","InferiorFrontalGyrus","Putamen",-0.5,-0.015,0,0.282785053683659,0.0348577226906047,0.21306960830245,0.352500499064869,0.0367281161646142,0.528841991202704
"17","Lateral_OFC","Putamen",-0.5,-0.015,0,0.205444972581463,0.0348577226906047,0.135729527200253,0.275160417962672,-0.0406119649375824,0.451501910100508
"18","Medial_OFC","Putamen",-0.5,-0.015,0,0.185590063115266,0.0348577226906047,0.115874617734057,0.255305508496476,-0.0604668744037787,0.431647000634311
"19","MiddleFrontalGyrus","Putamen",-0.5,-0.015,0,0.148666563092902,0.0348577226906047,0.0789511177116929,0.218382008474112,-0.0973903744261428,0.394723500611947
"20","SuperiorFrontalGyrus","Putamen",-0.5,-0.015,0,0.208931883124311,0.0348577226906047,0.139216437743102,0.27864732850552,-0.0371250543947339,0.454988820643356
"21","Ventral_ACC","Putamen",-0.5,-0.015,0,0.258479859705795,0.0348577226906047,0.188764414324586,0.328195305087005,0.0124229221867504,0.50453679722484
"22","Dorsal_ACC","Accum",0.5,-0.015,0,0.256807180513653,0.0331225166965053,0.190562147120642,0.323052213906664,0.0117109185556379,0.501903442471668
"23","InferiorFrontalGyrus","Accum",0.5,-0.015,0,0.175082486721899,0.0331225166965061,0.108837453328886,0.241327520114911,-0.0700137752361169,0.420178748679914
"24","Lateral_OFC","Accum",0.5,-0.015,0,0.200430507674126,0.0331225166965061,0.134185474281114,0.266675541067139,-0.0446657542838891,0.445526769632142
"25","Medial_OFC","Accum",0.5,-0.015,0,0.208916259438036,0.0331225166965061,0.142671226045024,0.275161292831048,-0.0361800025199798,0.454012521396051
"26","MiddleFrontalGyrus","Accum",0.5,-0.015,0,0.144536417796656,0.0331225166965061,0.0782913844036441,0.210781451189668,-0.100559844161359,0.389632679754672
"27","SuperiorFrontalGyrus","Accum",0.5,-0.015,0,0.193811867842958,0.0331225166965061,0.127566834449946,0.26005690123597,-0.0512843941150573,0.438908129800974
"28","Ventral_ACC","Accum",0.5,-0.015,0,0.322304515953226,0.0331225166965061,0.256059482560214,0.388549549346238,0.0772082539952106,0.567400777911242
"29","Dorsal_ACC","Caudate",0.5,-0.015,0,0.25829651715392,0.0331225166965061,0.192051483760908,0.324541550546932,0.0132002551959043,0.503392779111935
"30","InferiorFrontalGyrus","Caudate",0.5,-0.015,0,0.208117701113015,0.0331225166965062,0.141872667720002,0.274362734506027,-0.0369785608450008,0.45321396307103
"31","Lateral_OFC","Caudate",0.5,-0.015,0,0.214840168605956,0.0331225166965062,0.148595135212944,0.281085201998969,-0.0302560933520593,0.459936430563972
"32","Medial_OFC","Caudate",0.5,-0.015,0,0.169869515078176,0.0331225166965062,0.103624481685163,0.236114548471188,-0.07522674687984,0.414965777036191
"33","MiddleFrontalGyrus","Caudate",0.5,-0.015,0,0.178950219462326,0.0331225166965062,0.112705186069314,0.245195252855338,-0.0661460424956895,0.424046481420342
"34","SuperiorFrontalGyrus","Caudate",0.5,-0.015,0,0.226133860064922,0.0331225166965062,0.15988882667191,0.292378893457935,-0.0189624018930931,0.471230122022938
"35","Ventral_ACC","Caudate",0.5,-0.015,0,0.278484149793609,0.0331225166965062,0.212239116400597,0.344729183186622,0.0333878878355939,0.523580411751625
"36","Dorsal_ACC","Putamen",0.5,-0.015,0,0.433469886634877,0.0331225166965061,0.367224853241865,0.499714920027889,0.188373624676862,0.678566148592893
"37","InferiorFrontalGyrus","Putamen",0.5,-0.015,0,0.31955104038762,0.0331225166965062,0.253306006994608,0.385796073780633,0.0744547784296046,0.564647302345636
"38","Lateral_OFC","Putamen",0.5,-0.015,0,0.231366405231491,0.0331225166965062,0.165121371838479,0.297611438624504,-0.0137298567265241,0.476462667189507
"39","Medial_OFC","Putamen",0.5,-0.015,0,0.183541453515643,0.0331225166965062,0.117296420122631,0.249786486908656,-0.0615548084423723,0.428637715473659
"40","MiddleFrontalGyrus","Putamen",0.5,-0.015,0,0.186427933323939,0.0331225166965062,0.120182899930926,0.252672966716951,-0.058668328634077,0.431524195281954
"41","SuperiorFrontalGyrus","Putamen",0.5,-0.015,0,0.251358397239901,0.0331225166965062,0.185113363846889,0.317603430632914,0.00626213528188574,0.496454659197917
"42","Ventral_ACC","Putamen",0.5,-0.015,0,0.255006109690184,0.0331225166965062,0.188761076297171,0.321251143083196,0.00990984773216813,0.500102371648199
"43","Dorsal_ACC","Accum",-0.5,-0.012,0,0.220948421862591,0.0314359274673833,0.158076566927824,0.283820276797358,-0.0232577273627903,0.465154571087972
"44","InferiorFrontalGyrus","Accum",-0.5,-0.012,0,0.1499624750538,0.0314359274673833,0.0870906201190331,0.212834329988566,-0.0942436741715816,0.394168624279181
"45","Lateral_OFC","Accum",-0.5,-0.012,0,0.16708237419982,0.0314359274673833,0.104210519265053,0.229954229134586,-0.0771237750255617,0.411288523425201
"46","Medial_OFC","Accum",-0.5,-0.012,0,0.214252543767232,0.0314359274673833,0.151380688832465,0.277124398701999,-0.0299536054581492,0.458458692992613
"47","MiddleFrontalGyrus","Accum",-0.5,-0.012,0,0.118317020216662,0.0314359274673833,0.0554451652818949,0.181188875151428,-0.12588912900872,0.362523169442043
"48","SuperiorFrontalGyrus","Accum",-0.5,-0.012,0,0.164566819363164,0.0314359274673833,0.101694964428397,0.22743867429793,-0.0796393298622176,0.408772968588545
"49","Ventral_ACC","Accum",-0.5,-0.012,0,0.300826178132699,0.0314359274673833,0.237954323197932,0.363698033067465,0.0566200289073175,0.54503232735808
"50","Dorsal_ACC","Caudate",-0.5,-0.012,0,0.233781674626695,0.0314359274673834,0.170909819691928,0.296653529561461,-0.0104244745986866,0.477987823852076
"51","InferiorFrontalGyrus","Caudate",-0.5,-0.012,0,0.157893206461203,0.0314359274673834,0.0950213515264358,0.22076506139597,-0.0863129427641787,0.402099355686584
"52","Lateral_OFC","Caudate",-0.5,-0.012,0,0.180011316039403,0.0314359274673835,0.117139461104636,0.24288317097417,-0.0641948331859782,0.424217465264785
"53","Medial_OFC","Caudate",-0.5,-0.012,0,0.15663431316944,0.0314359274673835,0.0937624582346733,0.219506168104207,-0.0875718360559412,0.400840462394822
"54","MiddleFrontalGyrus","Caudate",-0.5,-0.012,0,0.15595871726186,0.0314359274673835,0.0930868623270926,0.218830572196626,-0.0882474319635218,0.400164866487241
"55","SuperiorFrontalGyrus","Caudate",-0.5,-0.012,0,0.188428514985136,0.0314359274673834,0.125556660050369,0.251300369919903,-0.0557776342402452,0.432634664210517
"56","Ventral_ACC","Caudate",-0.5,-0.012,0,0.257937151667786,0.0314359274673835,0.195065296733019,0.320809006602553,0.0137310024424048,0.502143300893167
"57","Dorsal_ACC","Putamen",-0.5,-0.012,0,0.416887107148694,0.0314359274673834,0.354015252213927,0.479758962083461,0.172680957923313,0.661093256374075
"58","InferiorFrontalGyrus","Putamen",-0.5,-0.012,0,0.291321266663152,0.0314359274673835,0.228449411728386,0.354193121597919,0.0471151174377711,0.535527415888534
"59","Lateral_OFC","Putamen",-0.5,-0.012,0,0.210277866417906,0.0314359274673835,0.147406011483139,0.273149721352673,-0.033928282807475,0.454484015643288
"60","Medial_OFC","Putamen",-0.5,-0.012,0,0.190044932775426,0.0314359274673835,0.127173077840659,0.252916787710193,-0.0541612164499553,0.434251082000807
"61","MiddleFrontalGyrus","Putamen",-0.5,-0.012,0,0.153785109849922,0.0314359274673835,0.0909132549151549,0.216656964784689,-0.0904210393754596,0.397991259075303
"62","SuperiorFrontalGyrus","Putamen",-0.5,-0.012,0,0.215911363873629,0.0314359274673835,0.153039508938862,0.278783218808396,-0.0282947853517523,0.46011751309901
"63","Ventral_ACC","Putamen",-0.5,-0.012,0,0.26228765799184,0.0314359274673835,0.199415803057073,0.325159512926607,0.0180815087664585,0.506493807217221
"64","Dorsal_ACC","Accum",0.5,-0.012,0,0.265461518219807,0.0296947887828317,0.206071940654144,0.32485109578547,0.0221286287453696,0.508794407694245
"65","InferiorFrontalGyrus","Accum",0.5,-0.012,0,0.181140719255289,0.0296947887828317,0.121751141689625,0.240530296820952,-0.0621921702191487,0.424473608729726
"66","Lateral_OFC","Accum",0.5,-0.012,0,0.203133552861902,0.0296947887828317,0.143743975296239,0.262523130427566,-0.0401993366125351,0.44646644233634
"67","Medial_OFC","Accum",0.5,-0.012,0,0.215863246446948,0.0296947887828317,0.156473668881284,0.275252824012611,-0.0274696430274898,0.459196135921385
"68","MiddleFrontalGyrus","Accum",0.5,-0.012,0,0.147374391448845,0.0296947887828317,0.0879848138831816,0.206763969014508,-0.0959584980255925,0.390707280923282
"69","SuperiorFrontalGyrus","Accum",0.5,-0.012,0,0.198411390709523,0.0296947887828317,0.13902181314386,0.257800968275187,-0.0449214987649141,0.441744280183961
"70","Ventral_ACC","Accum",0.5,-0.012,0,0.328827177102248,0.0296947887828317,0.269437599536584,0.388216754667911,0.0854942876278103,0.572160066576685
"71","Dorsal_ACC","Caudate",0.5,-0.012,0,0.271791310566276,0.0296947887828317,0.212401733000613,0.33118088813194,0.0284584210918387,0.515124200040714
"72","InferiorFrontalGyrus","Caudate",0.5,-0.012,0,0.21658875997188,0.0296947887828318,0.157199182406217,0.275978337537544,-0.0267441295025574,0.459921649446318
"73","Lateral_OFC","Caudate",0.5,-0.012,0,0.21893728294401,0.0296947887828318,0.159547705378347,0.278326860509674,-0.0243956065304274,0.462270172418448
"74","Medial_OFC","Caudate",0.5,-0.012,0,0.175019386966733,0.0296947887828318,0.115629809401069,0.234408964532397,-0.0683135025077046,0.418352276441171
"75","MiddleFrontalGyrus","Caudate",0.5,-0.012,0,0.184495122989132,0.0296947887828318,0.125105545423469,0.243884700554796,-0.0588377664853051,0.42782801246357
"76","SuperiorFrontalGyrus","Caudate",0.5,-0.012,0,0.23293321310575,0.0296947887828318,0.173543635540086,0.292322790671414,-0.0103996763686876,0.476266102580187
"77","Ventral_ACC","Caudate",0.5,-0.012,0,0.286043418851567,0.0296947887828318,0.226653841285904,0.345432996417231,0.0427105293771297,0.529376308326005
"78","Dorsal_ACC","Putamen",0.5,-0.012,0,0.439706638957997,0.0296947887828317,0.380317061392334,0.499096216523661,0.19637374948356,0.683039528432435
"79","InferiorFrontalGyrus","Putamen",0.5,-0.012,0,0.326221076705457,0.0296947887828318,0.266831499139793,0.38561065427112,0.0828881872310192,0.569553966179894
"80","Lateral_OFC","Putamen",0.5,-0.012,0,0.236408964033692,0.0296947887828318,0.177019386468029,0.295798541599356,-0.00692392544074524,0.47974185350813
"81","Medial_OFC","Putamen",0.5,-0.012,0,0.18979906371825,0.0296947887828318,0.130409486152586,0.249188641283914,-0.0535338257561876,0.433131953192687
"82","MiddleFrontalGyrus","Putamen",0.5,-0.012,0,0.190224096087813,0.0296947887828318,0.130834518522149,0.249613673653476,-0.0531087933866249,0.43355698556225
"83","SuperiorFrontalGyrus","Putamen",0.5,-0.012,0,0.256847254734305,0.0296947887828318,0.197457677168641,0.316236832299968,0.0135143652598672,0.500180144208742
"84","Ventral_ACC","Putamen",0.5,-0.012,0,0.264503389331523,0.0296947887828318,0.20511381176586,0.323892966897187,0.0211704998570857,0.507836278805961
"85","Dorsal_ACC","Accum",-0.5,-0.009,0,0.228357892996679,0.0282902790044821,0.171777334987715,0.284938451005643,-0.0143046972828212,0.471020483276179
"86","InferiorFrontalGyrus","Accum",-0.5,-0.009,0,0.156674020837548,0.0282902790044815,0.100093462828585,0.213254578846511,-0.0859885694419518,0.399336611117048
"87","Lateral_OFC","Accum",-0.5,-0.009,0,0.170214214834804,0.0282902790044815,0.113633656825841,0.226794772843767,-0.0724483754446963,0.412876805114304
"88","Medial_OFC","Accum",-0.5,-0.009,0,0.216195917681411,0.0282902790044815,0.159615359672448,0.272776475690374,-0.0264666725980893,0.458858507960911
"89","MiddleFrontalGyrus","Accum",-0.5,-0.009,0,0.121595973992136,0.0282902790044815,0.0650154159831728,0.178176532001099,-0.121066616287364,0.364258564271636
"90","SuperiorFrontalGyrus","Accum",-0.5,-0.009,0,0.169007951407469,0.0282902790044815,0.112427393398506,0.225588509416432,-0.0736546388720311,0.411670541686969
"91","Ventral_ACC","Accum",-0.5,-0.009,0,0.305149212118902,0.0282902790044815,0.248568654109939,0.361729770127865,0.0624866218394023,0.547811802398402
"92","Dorsal_ACC","Caudate",-0.5,-0.009,0,0.245049457069104,0.0282902790044816,0.188468899060141,0.301630015078067,0.00238686678960395,0.487712047348604
"93","InferiorFrontalGyrus","Caudate",-0.5,-0.009,0,0.174296361404197,0.0282902790044816,0.117715803395233,0.23087691941316,-0.0683662288753034,0.416958951683697
"94","Lateral_OFC","Caudate",-0.5,-0.009,0,0.19005147002601,0.0282902790044817,0.133470912017046,0.246632028034973,-0.0526111202534904,0.43271406030551
"95","Medial_OFC","Caudate",-0.5,-0.009,0,0.162052558401524,0.0282902790044817,0.10547200039256,0.218633116410487,-0.0806100318779765,0.404715148681024
"96","MiddleFrontalGyrus","Caudate",-0.5,-0.009,0,0.164759773053204,0.0282902790044817,0.108179215044241,0.221340331062168,-0.0779028172262956,0.407422363332705
"97","SuperiorFrontalGyrus","Caudate",-0.5,-0.009,0,0.199116360670525,0.0282902790044817,0.142535802661561,0.255696918679488,-0.0435462296089754,0.441778950950025
"98","Ventral_ACC","Caudate",-0.5,-0.009,0,0.267582405961883,0.0282902790044817,0.21100184795292,0.324162963970847,0.0249198156823833,0.510244996241383
"99","Dorsal_ACC","Putamen",-0.5,-0.009,0,0.421855702582207,0.0282902790044816,0.365275144573244,0.47843626059117,0.179193112302707,0.664518292861707
"100","InferiorFrontalGyrus","Putamen",-0.5,-0.009,0,0.299857479642646,0.0282902790044817,0.243276921633682,0.356438037651609,0.0571948893631456,0.542520069922146
"101","Lateral_OFC","Putamen",-0.5,-0.009,0,0.21511076025435,0.0282902790044817,0.158530202245387,0.271691318263313,-0.0275518300251499,0.45777335053385
"102","Medial_OFC","Putamen",-0.5,-0.009,0,0.194499802435586,0.0282902790044817,0.137919244426622,0.251080360444549,-0.0481627878439143,0.437162392715086
"103","MiddleFrontalGyrus","Putamen",-0.5,-0.009,0,0.158903656606941,0.0282902790044817,0.102323098597978,0.215484214615905,-0.0837589336725587,0.401566246886441
"104","SuperiorFrontalGyrus","Putamen",-0.5,-0.009,0,0.222890844622947,0.0282902790044817,0.166310286613984,0.27947140263191,-0.019771745656553,0.465553434902447
"105","Ventral_ACC","Putamen",-0.5,-0.009,0,0.266095456277884,0.0282902790044817,0.209514898268921,0.322676014286848,0.0234328659983842,0.508758046557384
"106","Dorsal_ACC","Accum",0.5,-0.009,0,0.274115855925961,0.0266420219825115,0.220831811960938,0.327399899890984,0.0322006589708766,0.516031052881046
"107","InferiorFrontalGyrus","Accum",0.5,-0.009,0,0.187198951788679,0.0266420219825108,0.133914907823657,0.240482995753701,-0.0547162451664053,0.429114148743763
"108","Lateral_OFC","Accum",0.5,-0.009,0,0.205836598049678,0.0266420219825108,0.152552554084657,0.2591206420147,-0.036078598905406,0.447751795004763
"109","Medial_OFC","Accum",0.5,-0.009,0,0.22281023345586,0.0266420219825108,0.169526189490838,0.276094277420881,-0.0191049634992247,0.464725430410944
"110","MiddleFrontalGyrus","Accum",0.5,-0.009,0,0.150212365101034,0.0266420219825108,0.096928321136012,0.203496409066055,-0.0917028318540506,0.392127562056118
"111","SuperiorFrontalGyrus","Accum",0.5,-0.009,0,0.203010913576088,0.0266420219825108,0.149726869611067,0.25629495754111,-0.0389042833789958,0.444926110531173
"112","Ventral_ACC","Accum",0.5,-0.009,0,0.33534983825127,0.0266420219825108,0.282065794286248,0.388633882216291,0.0934346412961853,0.577265035206354
"113","Dorsal_ACC","Caudate",0.5,-0.009,0,0.285286103978633,0.0266420219825109,0.232002060013611,0.338570147943654,0.0433709070235482,0.527201300933717
"114","InferiorFrontalGyrus","Caudate",0.5,-0.009,0,0.225059818830746,0.0266420219825109,0.171775774865724,0.278343862795768,-0.0168553781243387,0.46697501578583
"115","Lateral_OFC","Caudate",0.5,-0.009,0,0.223034397282064,0.026642021982511,0.169750353317042,0.276318441247086,-0.0188807996730203,0.464949594237148
"116","Medial_OFC","Caudate",0.5,-0.009,0,0.180169258855291,0.026642021982511,0.126885214890269,0.233453302820312,-0.0617459380997938,0.422084455810375
"117","MiddleFrontalGyrus","Caudate",0.5,-0.009,0,0.190040026515939,0.026642021982511,0.136755982550917,0.243324070480961,-0.0518751704391455,0.431955223471023
"118","SuperiorFrontalGyrus","Caudate",0.5,-0.009,0,0.239732566146577,0.0266420219825109,0.186448522181556,0.293016610111599,-0.00218263080850689,0.481647763101662
"119","Ventral_ACC","Caudate",0.5,-0.009,0,0.293602687909525,0.0266420219825109,0.240318643944503,0.346886731874547,0.0516874909544409,0.53551788486461
"120","Dorsal_ACC","Putamen",0.5,-0.009,0,0.445943391281117,0.0266420219825109,0.392659347316095,0.499227435246139,0.204028194326033,0.687858588236201
"121","InferiorFrontalGyrus","Putamen",0.5,-0.009,0,0.332891113023293,0.0266420219825109,0.279607069058271,0.386175156988315,0.0909759160682089,0.574806309978378
"122","Lateral_OFC","Putamen",0.5,-0.009,0,0.241451522835893,0.026642021982511,0.188167478870871,0.294735566800915,-0.000463674119191348,0.483366719790977
"123","Medial_OFC","Putamen",0.5,-0.009,0,0.196056673920857,0.026642021982511,0.142772629955835,0.249340717885878,-0.0458585230342278,0.437971870875941
"124","MiddleFrontalGyrus","Putamen",0.5,-0.009,0,0.194020258851687,0.026642021982511,0.140736214886665,0.247304302816708,-0.0478949381033978,0.435935455806771
"125","SuperiorFrontalGyrus","Putamen",0.5,-0.009,0,0.262336112228708,0.026642021982511,0.209052068263686,0.31562015619373,0.0204209152736239,0.504251309183793
"126","Ventral_ACC","Putamen",0.5,-0.009,0,0.274000668972863,0.0266420219825109,0.220716625007841,0.327284712937885,0.0320854720177784,0.515915865927947
"127","Dorsal_ACC","Accum",-0.5,-0.006,0,0.235767364130767,0.0255230852842209,0.184721193562325,0.286813534699209,-0.00566478929179029,0.477199517553325
"128","InferiorFrontalGyrus","Accum",-0.5,-0.006,0,0.163385566621297,0.0255230852842198,0.112339396052857,0.214431737189736,-0.0780465868012602,0.404817720043854
"129","Lateral_OFC","Accum",-0.5,-0.006,0,0.173346055469788,0.0255230852842198,0.122299884901348,0.224392226038227,-0.0680860979527691,0.414778208892345
"130","Medial_OFC","Accum",-0.5,-0.006,0,0.218139291595589,0.0255230852842198,0.16709312102715,0.269185462164029,-0.0232928618269676,0.459571445018146
"131","MiddleFrontalGyrus","Accum",-0.5,-0.006,0,0.12487492776761,0.0255230852842198,0.0738287571991706,0.17592109833605,-0.116557225654947,0.366307081190167
"132","SuperiorFrontalGyrus","Accum",-0.5,-0.006,0,0.173449083451774,0.0255230852842198,0.122402912883335,0.224495254020214,-0.0679830699707828,0.414881236874331
"133","Ventral_ACC","Accum",-0.5,-0.006,0,0.309472246105106,0.0255230852842198,0.258426075536666,0.360518416673545,0.0680400926825489,0.550904399527663
"134","Dorsal_ACC","Caudate",-0.5,-0.006,0,0.256317239511513,0.0255230852842198,0.205271068943074,0.307363410079953,0.0148850860889563,0.49774939293407
"135","InferiorFrontalGyrus","Caudate",-0.5,-0.006,0,0.19069951634719,0.0255230852842199,0.139653345778751,0.24174568691563,-0.0507326370753665,0.432131669769747
"136","Lateral_OFC","Caudate",-0.5,-0.006,0,0.200091624012616,0.0255230852842199,0.149045453444176,0.251137794581056,-0.0413405294099408,0.441523777435173
"137","Medial_OFC","Caudate",-0.5,-0.006,0,0.167470803633607,0.0255230852842199,0.116424633065167,0.218516974202047,-0.0739613497889501,0.408902957056164
"138","MiddleFrontalGyrus","Caudate",-0.5,-0.006,0,0.173560828844549,0.0255230852842199,0.122514658276109,0.224606999412989,-0.0678713245780077,0.414992982267106
"139","SuperiorFrontalGyrus","Caudate",-0.5,-0.006,0,0.209804206355913,0.0255230852842199,0.158758035787473,0.260850376924353,-0.0316279470666439,0.45123635977847
"140","Ventral_ACC","Caudate",-0.5,-0.006,0,0.27722766025598,0.0255230852842199,0.226181489687541,0.32827383082442,0.0357955068334234,0.518659813678537
"141","Dorsal_ACC","Putamen",-0.5,-0.006,0,0.426824298015719,0.0255230852842198,0.37577812744728,0.477870468584159,0.185392144593163,0.668256451438276
"142","InferiorFrontalGyrus","Putamen",-0.5,-0.006,0,0.308393692622139,0.0255230852842199,0.257347522053699,0.359439863190579,0.0669615391995818,0.549825846044696
"143","Lateral_OFC","Putamen",-0.5,-0.006,0,0.219943654090794,0.0255230852842199,0.168897483522354,0.270989824659234,-0.0214884993317632,0.461375807513351
"144","Medial_OFC","Putamen",-0.5,-0.006,0,0.198954672095746,0.0255230852842199,0.147908501527306,0.250000842664185,-0.0424774813268115,0.440386825518303
"145","MiddleFrontalGyrus","Putamen",-0.5,-0.006,0,0.164022203363961,0.0255230852842199,0.112976032795521,0.215068373932401,-0.0774099500585961,0.405454356786518
"146","SuperiorFrontalGyrus","Putamen",-0.5,-0.006,0,0.229870325372265,0.0255230852842199,0.178824154803825,0.280916495940705,-0.0115618280502919,0.471302478794822
"147","Ventral_ACC","Putamen",-0.5,-0.006,0,0.269903254563929,0.0255230852842199,0.218857083995489,0.320949425132369,0.0284711011413717,0.511335407986486
"148","Dorsal_ACC","Accum",0.5,-0.006,0,0.282770193632115,0.0241070876650249,0.234556018302065,0.330984368962165,0.0419209049071791,0.523619482357051
"149","InferiorFrontalGyrus","Accum",0.5,-0.006,0,0.193257184322069,0.0241070876650236,0.145043008992022,0.241471359652116,-0.0475921044028664,0.434106473047005
"150","Lateral_OFC","Accum",0.5,-0.006,0,0.208539643237454,0.0241070876650236,0.160325467907407,0.256753818567501,-0.0323096454874814,0.44938893196239
"151","Medial_OFC","Accum",0.5,-0.006,0,0.229757220464772,0.0241070876650236,0.181543045134724,0.277971395794819,-0.0110920682601641,0.470606509189707
"152","MiddleFrontalGyrus","Accum",0.5,-0.006,0,0.153050338753222,0.0241070876650236,0.104836163423175,0.20126451408327,-0.0877989499717131,0.393899627478158
