"","PFC","Subcortical","DAT1.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"307","SuperiorFrontalGyrus","Caudate",-0.5,0.012,0,0.273931280468244,0.0240048833172393,0.225921513833766,0.321941047102723,0.0331228278158341,0.514739733120654
"308","Ventral_ACC","Caudate",-0.5,0.012,0,0.335099186020563,0.0240048833172393,0.287089419386085,0.383108952655042,0.0942907333681532,0.575907638672973
"309","Dorsal_ACC","Putamen",-0.5,0.012,0,0.456635870616795,0.0240048833172392,0.408626103982317,0.504645637251274,0.215827417964385,0.697444323269205
"310","InferiorFrontalGyrus","Putamen",-0.5,0.012,0,0.359610970499098,0.0240048833172393,0.311601203864619,0.407620737133577,0.118802517846688,0.600419423151508
"311","Lateral_OFC","Putamen",-0.5,0.012,0,0.248941017109456,0.0240048833172393,0.200931250474978,0.296950783743935,0.00813256445704624,0.489749469761866
"312","Medial_OFC","Putamen",-0.5,0.012,0,0.225683890056704,0.0240048833172393,0.177674123422225,0.273693656691183,-0.015124562595706,0.466492342709114
"313","MiddleFrontalGyrus","Putamen",-0.5,0.012,0,0.194733483906078,0.0240048833172393,0.1467237172716,0.242743250540557,-0.0460749687463315,0.435541936558488
"314","SuperiorFrontalGyrus","Putamen",-0.5,0.012,0,0.271747209868173,0.0240048833172393,0.223737443233694,0.319756976502652,0.0309387572157631,0.512555662520583
"315","Ventral_ACC","Putamen",-0.5,0.012,0,0.292750044280195,0.0240048833172393,0.244740277645716,0.340759810914674,0.0519415916277851,0.533558496932605
"316","Dorsal_ACC","Accum",0.5,0.012,0,0.33469621986904,0.0268209791412642,0.281054261586511,0.388338178151568,0.0927019371577834,0.576690502580296
"317","InferiorFrontalGyrus","Accum",0.5,0.012,0,0.229606579522411,0.026820979141264,0.175964621239883,0.283248537804938,-0.0123877031888455,0.471600862233667
"318","Lateral_OFC","Accum",0.5,0.012,0,0.22475791436411,0.026820979141264,0.171115956081582,0.278399872646638,-0.0172363683471462,0.466752197075366
"319","Medial_OFC","Accum",0.5,0.012,0,0.271439142518243,0.026820979141264,0.217797184235715,0.325081100800771,0.0294448598069872,0.513433425229499
"320","MiddleFrontalGyrus","Accum",0.5,0.012,0,0.170078180666355,0.026820979141264,0.116436222383827,0.223720138948883,-0.0719161020449011,0.412072463377611
"321","SuperiorFrontalGyrus","Accum",0.5,0.012,0,0.235207573642045,0.026820979141264,0.181565615359517,0.288849531924573,-0.00678670906921133,0.477201856353301
"322","Ventral_ACC","Accum",0.5,0.012,0,0.381008466294422,0.026820979141264,0.327366508011894,0.43465042457695,0.139014183583166,0.623002749005678
"323","Dorsal_ACC","Caudate",0.5,0.012,0,0.379749657865127,0.026820979141264,0.326107699582599,0.433391616147655,0.137755375153871,0.621743940576383
"324","InferiorFrontalGyrus","Caudate",0.5,0.012,0,0.284357230842804,0.026820979141264,0.230715272560276,0.337999189125332,0.0423629481315479,0.52635151355406
"325","Lateral_OFC","Caudate",0.5,0.012,0,0.251714197648441,0.0268209791412641,0.198072239365913,0.305356155930969,0.00971991493718499,0.493708480359697
"326","Medial_OFC","Caudate",0.5,0.012,0,0.216218362075193,0.0268209791412641,0.162576403792665,0.269860320357721,-0.0257759206360628,0.458212644786449
"327","MiddleFrontalGyrus","Caudate",0.5,0.012,0,0.228854351203584,0.0268209791412641,0.175212392921056,0.282496309486112,-0.0131399315076725,0.47084863391484
"328","SuperiorFrontalGyrus","Caudate",0.5,0.012,0,0.28732803743237,0.026820979141264,0.233686079149842,0.340969995714898,0.0453337547211141,0.529322320143626
"329","Ventral_ACC","Caudate",0.5,0.012,0,0.34651757131523,0.026820979141264,0.292875613032702,0.400159529597758,0.104523288603974,0.588511854026486
"330","Dorsal_ACC","Putamen",0.5,0.012,0,0.489600657542957,0.026820979141264,0.435958699260429,0.543242615825485,0.247606374831701,0.731594940254213
"331","InferiorFrontalGyrus","Putamen",0.5,0.012,0,0.379581367248149,0.0268209791412641,0.325939408965621,0.433223325530677,0.137587084536893,0.621575649959405
"332","Lateral_OFC","Putamen",0.5,0.012,0,0.276749434451298,0.0268209791412641,0.22310747616877,0.330391392733826,0.034755151740042,0.518743717162554
"333","Medial_OFC","Putamen",0.5,0.012,0,0.239859945339103,0.0268209791412641,0.186217987056575,0.293501903621631,-0.00213433737215327,0.481854228050359
"334","MiddleFrontalGyrus","Putamen",0.5,0.012,0,0.220593398198804,0.0268209791412641,0.166951439916276,0.274235356481332,-0.0214008845124519,0.46258768091006
"335","SuperiorFrontalGyrus","Putamen",0.5,0.012,0,0.300758114689532,0.0268209791412641,0.247116156407004,0.35440007297206,0.0587638319782759,0.542752397400788
"336","Ventral_ACC","Putamen",0.5,0.012,0,0.340481626462239,0.0268209791412641,0.286839668179711,0.394123584744767,0.0984873437509829,0.582475909173495
"337","Dorsal_ACC","Accum",-0.5,0.018,0,0.295043133203472,0.0293750762293889,0.236292980744694,0.35379328566225,0.0518655158319699,0.538220750574973
"338","InferiorFrontalGyrus","Accum",-0.5,0.018,0,0.217077932891285,0.0293750762293894,0.158327780432506,0.275828085350063,-0.0260996844802173,0.460255550262787
"339","Lateral_OFC","Accum",-0.5,0.018,0,0.198400780549661,0.0293750762293894,0.139650628090882,0.257150933008439,-0.0447768368218412,0.441578397921163
"340","Medial_OFC","Accum",-0.5,0.018,0,0.233686282909018,0.0293750762293894,0.174936130450239,0.292436435367797,-0.00949133446248393,0.47686390028052
"341","MiddleFrontalGyrus","Accum",-0.5,0.018,0,0.151106557971405,0.0293750762293894,0.0923564055126261,0.209856710430184,-0.0920710594000971,0.394284175342907
"342","SuperiorFrontalGyrus","Accum",-0.5,0.018,0,0.208978139806216,0.0293750762293894,0.150227987347437,0.267728292264995,-0.034199477565286,0.452155757177718
"343","Ventral_ACC","Accum",-0.5,0.018,0,0.344056517994734,0.0293750762293894,0.285306365535955,0.402806670453513,0.100878900623232,0.587234135366236
"344","Dorsal_ACC","Caudate",-0.5,0.018,0,0.346459499050787,0.0293750762293894,0.287709346592009,0.405209651509566,0.103281881679286,0.589637116422289
"345","InferiorFrontalGyrus","Caudate",-0.5,0.018,0,0.321924755891142,0.0293750762293895,0.263174603432363,0.38067490834992,0.0787471385196396,0.565102373262644
"346","Lateral_OFC","Caudate",-0.5,0.018,0,0.280412855905468,0.0293750762293895,0.221662703446689,0.339163008364247,0.0372352385339663,0.52359047327697
"347","Medial_OFC","Caudate",-0.5,0.018,0,0.210816765490273,0.0293750762293895,0.152066613031494,0.269566917949052,-0.0323608518812286,0.453994382861775
"348","MiddleFrontalGyrus","Caudate",-0.5,0.018,0,0.243969275175309,0.0293750762293895,0.18521912271653,0.302719427634087,0.00079165780380655,0.487146892546811
"349","SuperiorFrontalGyrus","Caudate",-0.5,0.018,0,0.295306971839021,0.0293750762293895,0.236556819380242,0.3540571242978,0.0521293544675189,0.538484589210523
"350","Ventral_ACC","Caudate",-0.5,0.018,0,0.354389694608757,0.0293750762293895,0.295639542149978,0.413139847067536,0.111212077237255,0.597567311980259
"351","Dorsal_ACC","Putamen",-0.5,0.018,0,0.46657306148382,0.0293750762293894,0.407822909025041,0.525323213942599,0.223395444112318,0.709750678855322
"352","InferiorFrontalGyrus","Putamen",-0.5,0.018,0,0.376683396458084,0.0293750762293895,0.317933243999305,0.435433548916863,0.133505779086582,0.619861013829586
"353","Lateral_OFC","Putamen",-0.5,0.018,0,0.258606804782344,0.0293750762293895,0.199856652323565,0.317356957241123,0.0154291874108417,0.501784422153846
"354","Medial_OFC","Putamen",-0.5,0.018,0,0.234593629377023,0.0293750762293895,0.175843476918244,0.293343781835802,-0.00858398799447863,0.477771246748525
"355","MiddleFrontalGyrus","Putamen",-0.5,0.018,0,0.204970577420118,0.0293750762293895,0.146220424961339,0.263720729878897,-0.0382070399513844,0.44814819479162
"356","SuperiorFrontalGyrus","Putamen",-0.5,0.018,0,0.285706171366809,0.0293750762293895,0.22695601890803,0.344456323825588,0.0425285539953069,0.528883788738311
"357","Ventral_ACC","Putamen",-0.5,0.018,0,0.300365640852284,0.0293750762293895,0.241615488393505,0.359115793311063,0.0571880234807817,0.543543258223786
"358","Dorsal_ACC","Accum",0.5,0.018,0,0.352004895281348,0.0333487014969879,0.285307492287372,0.418702298275324,0.106785979325234,0.597223811237462
"359","InferiorFrontalGyrus","Accum",0.5,0.018,0,0.241723044589191,0.0333487014969892,0.175025641595213,0.308420447583169,-0.00349587136692367,0.486941960545306
"360","Lateral_OFC","Accum",0.5,0.018,0,0.230164004739662,0.0333487014969892,0.163466601745683,0.29686140773364,-0.0150549112164528,0.475382920695776
"361","Medial_OFC","Accum",0.5,0.018,0,0.285333116536067,0.0333487014969892,0.218635713542089,0.352030519530046,0.0401142005799525,0.530552032492182
"362","MiddleFrontalGyrus","Accum",0.5,0.018,0,0.175754127970732,0.0333487014969892,0.109056724976754,0.242451530964711,-0.0694647879853822,0.420973043926847
"363","SuperiorFrontalGyrus","Accum",0.5,0.018,0,0.244406619375175,0.0333487014969892,0.177709216381197,0.311104022369154,-0.00081229658093962,0.48962553533129
"364","Ventral_ACC","Accum",0.5,0.018,0,0.394053788592465,0.0333487014969892,0.327356385598487,0.460751191586444,0.148834872636351,0.63927270454858
"365","Dorsal_ACC","Caudate",0.5,0.018,0,0.40673924468984,0.0333487014969892,0.340041841695861,0.473436647683818,0.161520328733725,0.651958160645955
"366","InferiorFrontalGyrus","Caudate",0.5,0.018,0,0.301299348560535,0.0333487014969893,0.234601945566556,0.367996751554514,0.0560804326044203,0.54651826451665
"367","Lateral_OFC","Caudate",0.5,0.018,0,0.259908426324549,0.0333487014969893,0.19321102333057,0.326605829318528,0.0146895103684342,0.505127342280664
"368","Medial_OFC","Caudate",0.5,0.018,0,0.226518105852308,0.0333487014969893,0.15982070285833,0.293215508846287,-0.0187008101038064,0.471737021808423
"369","MiddleFrontalGyrus","Caudate",0.5,0.018,0,0.239944158257196,0.0333487014969893,0.173246755263218,0.306641561251175,-0.00527475769891822,0.485163074213311
"370","SuperiorFrontalGyrus","Caudate",0.5,0.018,0,0.300926743514025,0.0333487014969893,0.234229340520047,0.367624146508004,0.0557078275579107,0.54614565947014
"371","Ventral_ACC","Caudate",0.5,0.018,0,0.361636109431146,0.0333487014969893,0.294938706437167,0.428333512425124,0.116417193475031,0.60685502538726
"372","Dorsal_ACC","Putamen",0.5,0.018,0,0.502074162189197,0.0333487014969892,0.435376759195218,0.568771565183175,0.256855246233082,0.747293078145311
"373","InferiorFrontalGyrus","Putamen",0.5,0.018,0,0.392921439883822,0.0333487014969893,0.326224036889843,0.4596188428778,0.147702523927707,0.638140355839936
"374","Lateral_OFC","Putamen",0.5,0.018,0,0.2868345520557,0.0333487014969893,0.220137149061721,0.353531955049678,0.0416156360995848,0.532053468011814
"375","Medial_OFC","Putamen",0.5,0.018,0,0.252375165744316,0.0333487014969893,0.185677762750337,0.319072568738295,0.00715624978820137,0.497594081700431
"376","MiddleFrontalGyrus","Putamen",0.5,0.018,0,0.228185723726552,0.0333487014969893,0.161488320732574,0.294883126720531,-0.0170331922295625,0.473404639682667
"377","SuperiorFrontalGyrus","Putamen",0.5,0.018,0,0.311735829678339,0.0333487014969893,0.24503842668436,0.378433232672317,0.0665169137222241,0.556954745634453
"378","Ventral_ACC","Putamen",0.5,0.018,0,0.359476185744918,0.0333487014969893,0.292778782750939,0.426173588738897,0.114257269788803,0.604695101701033
"379","Dorsal_ACC","Accum",-0.5,0.026,0,0.314801722894373,0.0385689285770708,0.237663865740232,0.391939580048515,0.0665397197950595,0.563063725993687
"380","InferiorFrontalGyrus","Accum",-0.5,0.026,0,0.234975388314614,0.0385689285770729,0.157837531160468,0.31211324546876,-0.0132866147847009,0.483237391413929
"381","Lateral_OFC","Accum",-0.5,0.026,0,0.206752355576285,0.0385689285770729,0.129614498422139,0.283890212730431,-0.04150964752303,0.4550143586756
"382","Medial_OFC","Accum",-0.5,0.026,0,0.238868613346828,0.0385689285770729,0.161730756192682,0.316006470500973,-0.00939338975248732,0.487130616446143
"383","MiddleFrontalGyrus","Accum",-0.5,0.026,0,0.159850434706003,0.0385689285770729,0.0827125775518572,0.236988291860149,-0.0884115683933119,0.408112437805318
"384","SuperiorFrontalGyrus","Accum",-0.5,0.026,0,0.22082115859103,0.0385689285770729,0.143683301436884,0.297959015745176,-0.027440844508285,0.469083161690345
"385","Ventral_ACC","Accum",-0.5,0.026,0,0.35558460862461,0.0385689285770729,0.278446751470464,0.432722465778756,0.107322605525295,0.603846611723925
"386","Dorsal_ACC","Caudate",-0.5,0.026,0,0.376506918897212,0.0385689285770729,0.299369061743067,0.453644776051358,0.128244915797897,0.624768921996527
"387","InferiorFrontalGyrus","Caudate",-0.5,0.026,0,0.365666502405792,0.038568928577073,0.288528645251646,0.442804359559938,0.117404499306477,0.613928505505107
"388","Lateral_OFC","Caudate",-0.5,0.026,0,0.307186599869752,0.038568928577073,0.230048742715606,0.384324457023898,0.0589245967704374,0.555448602969067
"389","Medial_OFC","Caudate",-0.5,0.026,0,0.225265419442495,0.038568928577073,0.14812756228835,0.302403276596641,-0.0229965836568195,0.47352742254181
"390","MiddleFrontalGyrus","Caudate",-0.5,0.026,0,0.267438757285562,0.038568928577073,0.190300900131416,0.344576614439708,0.0191767541862466,0.515700760384877
"391","SuperiorFrontalGyrus","Caudate",-0.5,0.026,0,0.323807893666724,0.0385689285770729,0.246670036512578,0.40094575082087,0.0755458905674087,0.572069896766039
"392","Ventral_ACC","Caudate",-0.5,0.026,0,0.38011037272635,0.038568928577073,0.302972515572204,0.457248229880496,0.131848369627035,0.628372375825665
"393","Dorsal_ACC","Putamen",-0.5,0.026,0,0.479822649306521,0.0385689285770729,0.402684792152375,0.556960506460666,0.231560646207206,0.728084652405835
"394","InferiorFrontalGyrus","Putamen",-0.5,0.026,0,0.399446631070066,0.038568928577073,0.32230877391592,0.476584488224212,0.151184627970751,0.647708634169381
"395","Lateral_OFC","Putamen",-0.5,0.026,0,0.271494521679527,0.038568928577073,0.194356664525381,0.348632378833673,0.0232325185802119,0.519756524778842
"396","Medial_OFC","Putamen",-0.5,0.026,0,0.246473281804116,0.038568928577073,0.16933542464997,0.323611138958262,-0.001788721295199,0.494735284903431
"397","MiddleFrontalGyrus","Putamen",-0.5,0.026,0,0.218620035438836,0.038568928577073,0.14148217828469,0.295757892592982,-0.0296419676604786,0.466882038538151
"398","SuperiorFrontalGyrus","Putamen",-0.5,0.026,0,0.304318120031657,0.038568928577073,0.227180262877511,0.381455977185803,0.0560561169323419,0.552580123130972
"399","Ventral_ACC","Putamen",-0.5,0.026,0,0.310519769615069,0.038568928577073,0.233381912460923,0.387657626769215,0.0622577665157538,0.558781772714384
"400","Dorsal_ACC","Accum",0.5,0.026,0,0.375083129164425,0.0436518726443282,0.287779383875769,0.462386874453081,0.12347685516082,0.626689403168031
"401","InferiorFrontalGyrus","Accum",0.5,0.026,0,0.257878331344898,0.0436518726443314,0.170574586056235,0.345182076633561,0.00627205734129038,0.509484605348506
"402","Lateral_OFC","Accum",0.5,0.026,0,0.237372125240398,0.0436518726443314,0.150068379951735,0.32467587052906,-0.0142341487632102,0.488978399244005
"403","Medial_OFC","Accum",0.5,0.026,0,0.303858415226499,0.0436518726443314,0.216554669937836,0.391162160515162,0.0522521412228912,0.555464689230107
"404","MiddleFrontalGyrus","Accum",0.5,0.026,0,0.183322057709902,0.0436518726443314,0.0960183124212397,0.270625802998565,-0.0682842162937053,0.43492833171351
"405","SuperiorFrontalGyrus","Accum",0.5,0.026,0,0.256672013686015,0.0436518726443314,0.169368268397353,0.343975758974678,0.0050657396824077,0.508278287689623
"406","Ventral_ACC","Accum",0.5,0.026,0,0.411447551656523,0.0436518726443314,0.324143806367861,0.498751296945186,0.159841277652916,0.663053825660131
"407","Dorsal_ACC","Caudate",0.5,0.026,0,0.442725360456123,0.0436518726443314,0.355421615167461,0.530029105744786,0.191119086452516,0.694331634459731
"408","InferiorFrontalGyrus","Caudate",0.5,0.026,0,0.323888838850843,0.0436518726443314,0.23658509356218,0.411192584139506,0.072282564847235,0.575495112854451
"409","Lateral_OFC","Caudate",0.5,0.026,0,0.270834064559359,0.0436518726443314,0.183530319270696,0.358137809848022,0.0192277905557514,0.522440338562967
"410","Medial_OFC","Caudate",0.5,0.026,0,0.240251097555128,0.0436518726443315,0.152947352266465,0.327554842843791,-0.0113551764484796,0.491857371558736
"411","MiddleFrontalGyrus","Caudate",0.5,0.026,0,0.254730567662014,0.0436518726443314,0.167426822373351,0.342034312950676,0.00312429365840566,0.506336841665621
"412","SuperiorFrontalGyrus","Caudate",0.5,0.026,0,0.319058351622899,0.0436518726443314,0.231754606334236,0.406362096911561,0.0674520776192908,0.570664625626506
"413","Ventral_ACC","Caudate",0.5,0.026,0,0.381794160252366,0.0436518726443314,0.294490414963703,0.469097905541029,0.130187886248758,0.633400434255974
"414","Dorsal_ACC","Putamen",0.5,0.026,0,0.518705501717517,0.0436518726443314,0.431401756428854,0.606009247006179,0.267099227713909,0.770311775721124
"415","InferiorFrontalGyrus","Putamen",0.5,0.026,0,0.410708203398052,0.0436518726443314,0.323404458109389,0.498011948686715,0.159101929394444,0.66231447740166
"416","Lateral_OFC","Putamen",0.5,0.026,0,0.300281375528235,0.0436518726443315,0.212977630239572,0.387585120816898,0.048675101524627,0.551887649531843
"417","Medial_OFC","Putamen",0.5,0.026,0,0.2690621262846,0.0436518726443314,0.181758380995938,0.356365871573263,0.0174558522809926,0.520668400288208
"418","MiddleFrontalGyrus","Putamen",0.5,0.026,0,0.238308824430216,0.0436518726443314,0.151005079141553,0.325612569718879,-0.0132974495733919,0.489915098433824
"419","SuperiorFrontalGyrus","Putamen",0.5,0.026,0,0.326372782996748,0.0436518726443314,0.239069037708085,0.413676528285411,0.07476650899314,0.577979057000356
"420","Ventral_ACC","Putamen",0.5,0.026,0,0.38480226478849,0.0436518726443314,0.297498519499827,0.472106010077153,0.133195990784882,0.636408538792098
"421","Dorsal_ACC","Accum",-0.5,0.035,0,0.337030136296637,0.0502147466685212,0.236600642959595,0.43745962963368,0.0805737924318659,0.593486480161409
"422","InferiorFrontalGyrus","Accum",-0.5,0.035,0,0.25511002566586,0.050214746668525,0.154680532328809,0.35553951900291,-0.0013463181989149,0.511566369530634
"423","Lateral_OFC","Accum",-0.5,0.035,0,0.216147877481237,0.050214746668525,0.115718384144187,0.316577370818287,-0.0403084663835371,0.472604221346012
"424","Medial_OFC","Accum",-0.5,0.035,0,0.244698735089363,0.050214746668525,0.144269241752313,0.345128228426413,-0.0117576087754111,0.501155078954138
"425","MiddleFrontalGyrus","Accum",-0.5,0.035,0,0.169687296032426,0.050214746668525,0.069257802695376,0.270116789369476,-0.0867690478323484,0.4261436398972
"426","SuperiorFrontalGyrus","Accum",-0.5,0.035,0,0.234144554723946,0.050214746668525,0.133715061386896,0.334574048060996,-0.0223117891408288,0.49060089858872
"427","Ventral_ACC","Accum",-0.5,0.035,0,0.368553710583221,0.050214746668525,0.268124217246171,0.468983203920271,0.112097366718446,0.625010054447995
"428","Dorsal_ACC","Caudate",-0.5,0.035,0,0.41031026622444,0.050214746668525,0.30988077288739,0.51073975956149,0.153853922359666,0.666766610089214
"429","InferiorFrontalGyrus","Caudate",-0.5,0.035,0,0.414875967234774,0.050214746668525,0.314446473897724,0.515305460571824,0.158419623369999,0.671332311099548
"430","Lateral_OFC","Caudate",-0.5,0.035,0,0.337307061829572,0.050214746668525,0.236877568492522,0.437736555166622,0.0808507179647974,0.593763405694346
"431","Medial_OFC","Caudate",-0.5,0.035,0,0.241520155138745,0.0502147466685251,0.141090661801695,0.341949648475796,-0.014936188726029,0.49797649900352
"432","MiddleFrontalGyrus","Caudate",-0.5,0.035,0,0.293841924659596,0.050214746668525,0.193412431322546,0.394271417996646,0.0373855807948218,0.550298268524371
"433","SuperiorFrontalGyrus","Caudate",-0.5,0.035,0,0.355871430722889,0.050214746668525,0.255441937385839,0.456300924059939,0.0994150868581147,0.612327774587664
"434","Ventral_ACC","Caudate",-0.5,0.035,0,0.409046135608641,0.050214746668525,0.308616642271591,0.509475628945691,0.152589791743867,0.665502479473415
"435","Dorsal_ACC","Putamen",-0.5,0.035,0,0.494728435607058,0.050214746668525,0.394298942270008,0.595157928944108,0.238272091742284,0.751184779471833
"436","InferiorFrontalGyrus","Putamen",-0.5,0.035,0,0.425055270008546,0.0502147466685251,0.324625776671496,0.525484763345596,0.168598926143771,0.68151161387332
"437","Lateral_OFC","Putamen",-0.5,0.035,0,0.285993203188858,0.0502147466685251,0.185563709851808,0.386422696525908,0.0295368593240835,0.542449547053633
"438","Medial_OFC","Putamen",-0.5,0.035,0,0.259837890784595,0.050214746668525,0.159408397447545,0.360267384121645,0.00338154691982079,0.51629423464937
"439","MiddleFrontalGyrus","Putamen",-0.5,0.035,0,0.233975675709895,0.050214746668525,0.133546182372845,0.334405169046945,-0.0224806681548792,0.49043201957467
"440","SuperiorFrontalGyrus","Putamen",-0.5,0.035,0,0.325256562279611,0.050214746668525,0.224827068942561,0.425686055616661,0.0688002184148364,0.581712906144385
"441","Ventral_ACC","Putamen",-0.5,0.035,0,0.321943164473202,0.050214746668525,0.221513671136152,0.422372657810252,0.0654868206084275,0.578399508337976
"442","Dorsal_ACC","Accum",0.5,0.035,0,0.401046142282887,0.0562705382164207,0.288505065850046,0.513587218715729,0.139609214781791,0.662483069783984
"443","InferiorFrontalGyrus","Accum",0.5,0.035,0,0.276053028945069,0.0562705382164259,0.163511952512217,0.388594105377921,0.0146161014439681,0.53748995644617
"444","Lateral_OFC","Accum",0.5,0.035,0,0.245481260803726,0.0562705382164259,0.132940184370874,0.358022337236577,-0.0159556666973753,0.506918188304826
"445","Medial_OFC","Accum",0.5,0.035,0,0.324699376253235,0.0562705382164259,0.212158299820383,0.437240452686087,0.0632624487521342,0.586136303754336
"446","MiddleFrontalGyrus","Accum",0.5,0.035,0,0.191835978666469,0.0562705382164259,0.0792949022336168,0.304377055099321,-0.0696009488346321,0.45327290616757
"447","SuperiorFrontalGyrus","Accum",0.5,0.035,0,0.270470582285711,0.0562705382164259,0.157929505852859,0.383011658718563,0.00903365478461021,0.531907509786812
"448","Ventral_ACC","Accum",0.5,0.035,0,0.431015535103589,0.0562705382164259,0.318474458670737,0.54355661153644,0.169578607602488,0.692452462604689
"449","Dorsal_ACC","Caudate",0.5,0.035,0,0.483209740693193,0.0562705382164259,0.370668664260341,0.595750817126044,0.221772813192092,0.744646668194293
"450","InferiorFrontalGyrus","Caudate",0.5,0.035,0,0.349302015427439,0.056270538216426,0.236760938994587,0.461843091860291,0.0878650879263385,0.61073894292854
"451","Lateral_OFC","Caudate",0.5,0.035,0,0.283125407573521,0.056270538216426,0.170584331140669,0.395666484006373,0.0216884800724201,0.544562335074622
"452","Medial_OFC","Caudate",0.5,0.035,0,0.255700713220801,0.056270538216426,0.143159636787949,0.368241789653653,-0.00573621428029997,0.517137640721902
"453","MiddleFrontalGyrus","Caudate",0.5,0.035,0,0.271365278242433,0.056270538216426,0.158824201809581,0.383906354675285,0.00992835074133186,0.532802205743534
"454","SuperiorFrontalGyrus","Caudate",0.5,0.035,0,0.339456410745381,0.056270538216426,0.226915334312529,0.451997487178233,0.0780194832442804,0.600893338246482
"455","Ventral_ACC","Caudate",0.5,0.035,0,0.40447196742624,0.056270538216426,0.291930890993388,0.517013043859092,0.143035039925139,0.665908894927341
"456","Dorsal_ACC","Putamen",0.5,0.035,0,0.537415758686876,0.0562705382164259,0.424874682254024,0.649956835119728,0.275978831185775,0.798852686187977
"457","InferiorFrontalGyrus","Putamen",0.5,0.035,0,0.430718312351562,0.056270538216426,0.31817723591871,0.543259388784414,0.169281384850461,0.692155239852663
"458","Lateral_OFC","Putamen",0.5,0.035,0,0.315409051934837,0.056270538216426,0.202867975501985,0.427950128367689,0.0539721244337362,0.576845979435938
"459","Medial_OFC","Putamen",0.5,0.035,0,0.28783495689242,0.056270538216426,0.175293880459568,0.400376033325272,0.0263980293913195,0.549271884393521
"460","MiddleFrontalGyrus","Putamen",0.5,0.035,0,0.249697312721838,0.056270538216426,0.137156236288986,0.36223838915469,-0.0117396147792629,0.511134240222939
"461","SuperiorFrontalGyrus","Putamen",0.5,0.035,0,0.342839355479958,0.056270538216426,0.230298279047106,0.45538043191281,0.0814024279788573,0.604276282981059
"462","Ventral_ACC","Putamen",0.5,0.035,0,0.413294103712508,0.056270538216426,0.300753027279656,0.52583518014536,0.151857176211408,0.674731031213609
